screen_name;username;user_id;tweet_id;tweet_url;timestamp;timestamp_epochs;text;mengandung pelecehan;text_html;links;hashtags;has_media;img_urls;video_url;likes;retweets;replies;is_replied;is_reply_to;parent_tweet_id;reply_to_users
dyah_pan;Pan Dyah;9,96E+17;1,14E+18;/dyah_pan/status/1144381108307427329;27/06/2019 23:04;1561676692;Kalo prabowo di sebut pelacur,arti nya abdullah H3 pelanggan nya;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Kalo prabowo di sebut <strong>pelacur</strong>,arti nya abdullah H3 pelanggan nya</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,14E+18;[{'screen_name': 'Dennysiregar7', 'user_id': '4780649298'}, {'screen_name': 'KPK_RI', 'user_id': '104714478'}]
fatih_nusaibah;Ummu Abdullah Fatih Nusaibah;1,11E+18;1,14E+18;/fatih_nusaibah/status/1144379911806713856;27/06/2019 23:00;1561676407;Kegilaannya akan dilanjutkan 5 thn ke depan..terlaknatlah kalian para pelacur kekuasaan,penipu & perampas hak ummat https://twitter.com/YongL4dy/status/1144016362446061569 …;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Kegilaannya akan dilanjutkan 5 thn ke depan..terlaknatlah kalian para <strong>pelacur</strong> kekuasaan,penipu &amp; perampas hak ummat <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/YongL4dy/status/1144016362446061569"" dir=""ltr"" href=""https://t.co/wv4xZTuWY9"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/YongL4dy/status/1144016362446061569""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/YongL4dy/statu</span><span class=""invisible"">s/1144016362446061569</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/YongL4dy/status/1144016362446061569'];[];FALSE;[];;1;3;0;FALSE;FALSE;;[]
ErfanMaada;Erfan farid maada;2698696447;1,14E+18;/ErfanMaada/status/1144379203833348097;27/06/2019 22:57;1561676238;Mk pelacur berjenggot #RakyatMenolakPutusanMK;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Mk <strong>pelacur</strong> berjenggot <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RakyatMenolakPutusanMK?src=hash""><s>#</s><b>RakyatMenolakPutusanMK</b></a></p>";[];['RakyatMenolakPutusanMK'];FALSE;[];;1;0;0;FALSE;TRUE;1,14E+18;[{'screen_name': 'MichelAdamNew', 'user_id': '1084031604706537474'}]
Felixsinaga;Let it be;61671440;1,14E+18;/Felixsinaga/status/1144378509525000194;27/06/2019 22:54;1561676072;Barangkali Pak Prabowo gak mau disebut Pelacur oleh Abdullah Hehamahua yg mantan penasehat KPK itu;0;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Barangkali Pak Prabowo gak mau disebut <strong>Pelacur</strong> oleh Abdullah Hehamahua yg mantan penasehat KPK itu</p>";[];[];FALSE;[];;2;1;1;TRUE;TRUE;1,14E+18;[{'screen_name': 'TheArieAir', 'user_id': '164604281'}, {'screen_name': 'MbahUyoks', 'user_id': '2665998774'}]
AnneSerlo;Anne ॐ;1977143988;1,14E+18;/AnneSerlo/status/1144377026628837376;27/06/2019 22:48;1561675719;"Tadinya digadang-gadang menjadi pemimpin ummat, sekarang dimaki pelacur. 
Jadi jelas ya, agenda apa sebenarnya yang sedang mereka susun? https://twitter.com/GunRomli/status/1144221908801507328 …";0;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Tadinya digadang-gadang menjadi pemimpin ummat, sekarang dimaki <strong>pelacur</strong>. 
Jadi jelas ya, agenda apa sebenarnya yang sedang mereka susun? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/GunRomli/status/1144221908801507328"" dir=""ltr"" href=""https://t.co/ZQ4iv42G5d"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/GunRomli/status/1144221908801507328""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/GunRomli/statu</span><span class=""invisible"">s/1144221908801507328</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/GunRomli/status/1144221908801507328'];[];FALSE;[];;8;9;0;FALSE;FALSE;;[]
remyvoxa;Rahimi It’sCoronaTime;263040383;1,14E+18;/remyvoxa/status/1144375115611639810;27/06/2019 22:41;1561675263;Rokok pelacur  https://twitter.com/estoha/status/1144075476404588544 …;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Rokok <strong>pelacur</strong> <img alt=""🤣"" aria-label=""Emoji: Tertawa berguling di lantai"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Tertawa berguling di lantai""/> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/estoha/status/1144075476404588544"" dir=""ltr"" href=""https://t.co/Y4Lhs1plpl"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/estoha/status/1144075476404588544""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/estoha/status/</span><span class=""invisible"">1144075476404588544</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/estoha/status/1144075476404588544'];[];FALSE;[];;0;1;0;FALSE;FALSE;;[]
illuminajong;MASTER OF MAGIC;2794141723;1,14E+18;/illuminajong/status/1144374878872600576;27/06/2019 22:40;1561675207;Pemilu sejak puluhan tahun lalu kebanyakan Perokok, tapi baru kali ini Petugas Pemilu meninggal 500 orang lebih. Karena apa? karena kecurangan massive memang banyak yg harus dikorbankan. KPU takut mati dan miskin. jadi mereka bangga jadi pelacur Penguasa menghianati Demokrasi.;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Pemilu sejak puluhan tahun lalu kebanyakan Perokok, tapi baru kali ini Petugas Pemilu meninggal 500 orang lebih. Karena apa? karena kecurangan massive memang banyak yg harus dikorbankan. KPU takut mati dan miskin. jadi mereka bangga jadi <strong>pelacur</strong> Penguasa menghianati Demokrasi.</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,14E+18;[{'screen_name': 'republikaonline', 'user_id': '22126902'}]
PowerEmak;The Power of Emak-emak;9,62E+17;1,14E+18;/PowerEmak/status/1144373136537731072;27/06/2019 22:33;1561674791;Bhahahahaha emak so tired. Curhatmu gagal mblo ;0;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Bhahahahaha emak so tired. Curhatmu gagal mblo <img alt=""😂"" aria-label=""Emoji: Wajah dengan air mata bahagia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Wajah dengan air mata bahagia""/><img alt=""😂"" aria-label=""Emoji: Wajah dengan air mata bahagia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Wajah dengan air mata bahagia""/><img alt=""😂"" aria-label=""Emoji: Wajah dengan air mata bahagia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Wajah dengan air mata bahagia""/><img alt=""😂"" aria-label=""Emoji: Wajah dengan air mata bahagia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Wajah dengan air mata bahagia""/></p>";[];[];FALSE;[];;0;0;1;TRUE;TRUE;1,14E+18;[{'screen_name': 'pelacur_tawakal', 'user_id': '54522442'}, {'screen_name': 'septria_yanto', 'user_id': '979334330815152128'}]
Icalmiaaauuuww;°FдіzдL° Kucink~RADIKAL~anti komunis;1,01E+18;1,14E+18;/Icalmiaaauuuww/status/1144371170512265216;27/06/2019 22:25;1561674323;sy jg bangga tdk dlm barisan pelacur demokrasi......;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">sy jg bangga tdk dlm barisan <strong>pelacur</strong> demokrasi...<img alt=""🙏"" aria-label=""Emoji: Folded hands"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64f.png"" title=""Folded hands""/><img alt=""😑"" aria-label=""Emoji: Wajah tanpa ekspresi"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f611.png"" title=""Wajah tanpa ekspresi""/>...</p>";[];[];FALSE;[];;4;0;0;FALSE;TRUE;1,14E+18;[{'screen_name': 'misrizal_mj', 'user_id': '1939494090'}, {'screen_name': 'dektampu', 'user_id': '241909291'}]
EdyKalea;edykalea33;9,35E+17;1,14E+18;/EdyKalea/status/1144370108833255424;27/06/2019 22:21;1561674069;Bangsat teriak Allohu akbar,lo bilang ingin membela kadaulatan rakyat,rakyat yg mna oe,nyadar smua sdh berakir gaj ush byk drama dasar pelacur bangsat.;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Bangsat teriak Allohu akbar,lo bilang ingin membela kadaulatan rakyat,rakyat yg mna oe,nyadar smua sdh berakir gaj ush byk drama dasar <strong>pelacur</strong> bangsat.</p>";[];[];FALSE;[];;2;0;1;TRUE;TRUE;1,14E+18;[{'screen_name': 'Cinta_Iam', 'user_id': '1093377488594456577'}]
PandjiUdara;Pandji Udara;3167479517;1,14E+18;/PandjiUdara/status/1144369201060044802;27/06/2019 22:17;1561673853;Hakim2 pelacur semoga Allah SWT memberi azab dunia dan akhirat..aamiin aamiin aamiin Ya Mujibassailiin;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Hakim2 <strong>pelacur</strong> semoga Allah SWT memberi azab dunia dan akhirat..aamiin aamiin aamiin Ya Mujibassailiin<img alt=""🤲"" aria-label=""Emoji: Telapak tangan menyatu"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f932.png"" title=""Telapak tangan menyatu""/><img alt=""🤲"" aria-label=""Emoji: Telapak tangan menyatu"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f932.png"" title=""Telapak tangan menyatu""/><img alt=""🤲🏼"" aria-label=""Emoji: Telapak tangan menyatu (warna kulit terang sedang)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f932-1f3fc.png"" title=""Telapak tangan menyatu (warna kulit terang sedang)""/><img alt=""🤲🏼"" aria-label=""Emoji: Telapak tangan menyatu (warna kulit terang sedang)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f932-1f3fc.png"" title=""Telapak tangan menyatu (warna kulit terang sedang)""/></p>";[];[];FALSE;[];;1;0;7;TRUE;TRUE;1,14E+18;[{'screen_name': 'VIVAcoid', 'user_id': '41730943'}]
flyndutcman;Davi Jones;124286967;1,14E+18;/flyndutcman/status/1144368579522863105;27/06/2019 22:15;1561673705;"Telah dijual kehormatannya  
Sungguh hina mereka
Bahkan lebih hina daripada pelacur";1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Telah dijual kehormatannya  
Sungguh hina mereka
Bahkan lebih hina daripada <strong>pelacur</strong></p>";[];[];FALSE;[];;3;0;1;TRUE;TRUE;1,14E+18;[{'screen_name': 'MayaIrma02', 'user_id': '1086082811843362816'}, {'screen_name': 'MichelAdamNew', 'user_id': '1084031604706537474'}]
patrickharimo;Patrick Harimo;248998166;1,14E+18;/patrickharimo/status/1144368163808636929;27/06/2019 22:13;1561673606;Disebut PS pelacur berarti dia germonya. https://twitter.com/Dennysiregar7/status/1144277102960640000 …;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Disebut PS <strong>pelacur</strong> berarti dia germonya. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Dennysiregar7/status/1144277102960640000"" dir=""ltr"" href=""https://t.co/wCowl8GadE"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Dennysiregar7/status/1144277102960640000""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Dennysiregar7/</span><span class=""invisible"">status/1144277102960640000</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/Dennysiregar7/status/1144277102960640000'];[];FALSE;[];;0;0;0;FALSE;FALSE;;[]
Kamali85695054;Raden Subardiyo Kamali;1,00E+18;1,14E+18;/Kamali85695054/status/1144367476198690817;27/06/2019 22:10;1561673442;Bener banget.. Entah kenapa lihat muka dia Neg banget.  Apa lagi jika ngomong masalah kebenaran. Dirinya sendiri gak bener, terlahir dr  pelacur demokrasi, curang. Menjijikkan. Njancookk...;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Bener banget.. Entah kenapa lihat muka dia Neg banget.  Apa lagi jika ngomong masalah kebenaran. Dirinya sendiri gak bener, terlahir dr  <strong>pelacur</strong> demokrasi, curang. Menjijikkan. Njancookk...</p>";[];[];FALSE;[];;1;0;0;FALSE;TRUE;1,14E+18;[{'screen_name': 'Badesadaya', 'user_id': '3177957847'}, {'screen_name': 'helmifelis', 'user_id': '1117995080743174145'}]
mas_prasetiyo;Prasetiyo Yudhi;253865124;1,14E+18;/mas_prasetiyo/status/1144365685767671808;27/06/2019 22:03;1561673015;Pelacur intelektual;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>Pelacur</strong> intelektual</p>";[];[];FALSE;[];;1;0;0;FALSE;TRUE;1,14E+18;[{'screen_name': 'imau_rokan', 'user_id': '1499965346'}, {'screen_name': 'ComebackGobang', 'user_id': '1114599489208180736'}]
__aanochu;yuliandri;1221716802;1,14E+18;/__aanochu/status/1144365139535155200;27/06/2019 22:01;1561672885;"""Maaf, ratu tidak bersaing dengan pelacur rendahan.""";1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">""Maaf, ratu tidak bersaing dengan <strong>pelacur</strong> rendahan.""</p>";[];[];FALSE;[];;0;0;0;FALSE;FALSE;;[]
irianayah;Al Irianayah;1,09E+18;1,14E+18;/irianayah/status/1144364834743414784;27/06/2019 22:00;1561672812;Lihat beritanya , disitu abdullah hehamahua bilang, kalau tujuan rekonsiliasi agar negara aman2 saja, sangat baik, tapi kalau untuk mendapatkan jabatan  itu baru namanya pelacur politik.;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Lihat beritanya , disitu abdullah hehamahua bilang, kalau tujuan rekonsiliasi agar negara aman2 saja, sangat baik, tapi kalau untuk mendapatkan jabatan  itu baru namanya <strong>pelacur</strong> politik.</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,14E+18;[{'screen_name': 'HANMAS19', 'user_id': '802440949318053888'}]
Innayaputri72;Innaya putri @MotherOfOrphanChildren;1,05E+18;1,14E+18;/Innayaputri72/status/1144364776098676736;27/06/2019 21:59;1561672798;Wajah2 pelacur demokrasi, wajah2 penghamba manusia, wajah2 yg ingkar janji, wajah2 yg tdk taat pada Allah swt ya begitu rupa wajahnya, tercabut dari nur illahi;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Wajah2 <strong>pelacur</strong> demokrasi, wajah2 penghamba manusia, wajah2 yg ingkar janji, wajah2 yg tdk taat pada Allah swt ya begitu rupa wajahnya, tercabut dari nur illahi</p>";[];[];FALSE;[];;4;0;0;FALSE;TRUE;1,14E+18;[{'screen_name': 'LindoTaehyung1', 'user_id': '1139545384596885504'}]
lenterapenolong;Merpati Suka-Suka;475992926;1,14E+18;/lenterapenolong/status/1144364676395835392;27/06/2019 21:59;1561672774;Alhamdulillaah @prabowo dan @sandiuno menerima keputusan MK, dan belum tentu menerima kursi jabatan. Tapi kalau kursi buat @Gerindra tetap diterima, apakah masih mau disebut pelacur?? https://twitter.com/WahabisLokal/status/1144241524877561857 …;0;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Alhamdulillaah <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""40580714"" dir=""ltr"" href=""/prabowo""><s>@</s><b>prabowo</b></a> dan <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""132041617"" dir=""ltr"" href=""/sandiuno""><s>@</s><b>sandiuno</b></a> menerima keputusan MK, dan belum tentu menerima kursi jabatan. Tapi kalau kursi buat <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""397673651"" dir=""ltr"" href=""/Gerindra""><s>@</s><b>Gerindra</b></a> tetap diterima, apakah masih mau disebut <strong>pelacur</strong>?? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/WahabisLokal/status/1144241524877561857"" dir=""ltr"" href=""https://t.co/1JdQIxIqeR"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/WahabisLokal/status/1144241524877561857""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/WahabisLokal/s</span><span class=""invisible"">tatus/1144241524877561857</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/WahabisLokal/status/1144241524877561857'];[];FALSE;[];;0;0;0;FALSE;FALSE;;[]
Innayaputri72;Innaya putri @MotherOfOrphanChildren;1,05E+18;1,14E+18;/Innayaputri72/status/1144364023611191297;27/06/2019 21:56;1561672619;Setujuu... Bukan cuma pelacur tapi merendhkn martabat sebagai seorang jendral yg mnjdi harapan rakyat indonesia.;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Setujuu... Bukan cuma <strong>pelacur</strong> tapi merendhkn martabat sebagai seorang jendral yg mnjdi harapan rakyat indonesia.</p>";[];[];FALSE;[];;5;1;0;FALSE;TRUE;1,14E+18;[{'screen_name': 'NdonB4ck', 'user_id': '2502350496'}, {'screen_name': 'Adra_silent', 'user_id': '2192545394'}]
MayaIrma02;Maya;1,09E+18;1,14E+18;/MayaIrma02/status/1144363484773150720;27/06/2019 21:54;1561672490;"MK pelacur
MK pelacur
MK pelacur
Demi uang yg salah dilegalkan
#RakyatMenolakPutusanMK
#RakyatMenolakPutusanMK";1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">MK <strong>pelacur</strong>
MK <strong>pelacur</strong>
MK <strong>pelacur</strong>
Demi uang yg salah dilegalkan
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RakyatMenolakPutusanMK?src=hash""><s>#</s><b>RakyatMenolakPutusanMK</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RakyatMenolakPutusanMK?src=hash""><s>#</s><b>RakyatMenolakPutusanMK</b></a></p>";[];['RakyatMenolakPutusanMK', 'RakyatMenolakPutusanMK'];FALSE;[];;12;0;1;TRUE;TRUE;1,14E+18;[{'screen_name': 'MichelAdamNew', 'user_id': '1084031604706537474'}]
teojuve;#SuperJuve;70622978;1,14E+18;/teojuve/status/1144363104077115397;27/06/2019 21:53;1561672399;Mgkn dialah pelacur bangsa ini....;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Mgkn dialah <strong>pelacur</strong> bangsa ini....</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,14E+18;[{'screen_name': 'Dennysiregar7', 'user_id': '4780649298'}, {'screen_name': 'KPK_RI', 'user_id': '104714478'}]
Shinokawa007;Akonik 🇲🇨;8,16E+17;1,14E+18;/Shinokawa007/status/1144361737178628096;27/06/2019 21:47;1561672074;Wooooy.......Hehamahua....... ente yang pelacur busuk.......;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Wooooy.......Hehamahua....... ente yang <strong>pelacur</strong> busuk.......<img alt=""👹"" aria-label=""Emoji: Raksasa Jepang"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f479.png"" title=""Raksasa Jepang""/></p>";[];[];FALSE;[];;1;0;2;TRUE;TRUE;1,14E+18;[{'screen_name': 'WahabisLokal', 'user_id': '1117028065320685568'}, {'screen_name': 'DivHumas_Polri', 'user_id': '138290629'}]
MIrvanDarwin1;M.Irvan Darwin;9,59E+17;1,14E+18;/MIrvanDarwin1/status/1144360965783216129;27/06/2019 21:44;1561671890;waduuuuuhhh...ngeri neh wanita yg bilang JANGAN PERNAH JADI PELACUR DEMOKRASI...Saluut sama @Innayaputri72 ;0;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">waduuuuuhhh...ngeri neh<img alt=""😃"" aria-label=""Emoji: Wajah tersenyum dengan mulut terbuka"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f603.png"" title=""Wajah tersenyum dengan mulut terbuka""/><img alt=""😃"" aria-label=""Emoji: Wajah tersenyum dengan mulut terbuka"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f603.png"" title=""Wajah tersenyum dengan mulut terbuka""/><img alt=""😃"" aria-label=""Emoji: Wajah tersenyum dengan mulut terbuka"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f603.png"" title=""Wajah tersenyum dengan mulut terbuka""/> wanita yg bilang JANGAN PERNAH JADI <strong>PELACUR</strong> DEMOKRASI...Saluut sama <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1051199703503622145"" dir=""ltr"" href=""/Innayaputri72""><s>@</s><b>Innayaputri72</b></a> <img alt=""👍"" aria-label=""Emoji: Thumbs up"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44d.png"" title=""Thumbs up""/><img alt=""👍"" aria-label=""Emoji: Thumbs up"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44d.png"" title=""Thumbs up""/><img alt=""👍"" aria-label=""Emoji: Thumbs up"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44d.png"" title=""Thumbs up""/></p>";[];[];FALSE;[];;3;0;1;TRUE;TRUE;1,14E+18;[{'screen_name': 'Innayaputri72', 'user_id': '1051199703503622145'}, {'screen_name': 'prabowo', 'user_id': '40580714'}]
hariyadi_edwin;CEBONG MOSLEEM;1,14E+18;1,14E+18;/hariyadi_edwin/status/1144360184598241280;27/06/2019 21:41;1561671703;Maklum yg bilang @prabowo pelacur itu lebih dungu dan Germo nya pelacur, Abdullah Hehamahua adalah manusia tdk patut di hormati. Paslon 02 adalah negarawan yg patut di apresiasi.;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Maklum yg bilang <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""40580714"" dir=""ltr"" href=""/prabowo""><s>@</s><b>prabowo</b></a> <strong>pelacur</strong> itu lebih dungu dan Germo nya <strong>pelacur</strong>, Abdullah Hehamahua adalah manusia tdk patut di hormati. Paslon 02 adalah negarawan yg patut di apresiasi.</p>";[];[];FALSE;[];;3;0;0;FALSE;TRUE;1,14E+18;[{'screen_name': 'Ari3Pras', 'user_id': '4200694752'}, {'screen_name': 'WahabisLokal', 'user_id': '1117028065320685568'}]
Innayaputri72;Innaya putri @MotherOfOrphanChildren;1,05E+18;1,14E+18;/Innayaputri72/status/1144359429749366784;27/06/2019 21:38;1561671523;Dan jgn pernah jadi pelacur demokrasi..;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Dan jgn pernah jadi <strong>pelacur</strong> demokrasi..<img alt=""👊"" aria-label=""Emoji: Fisted hand"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44a.png"" title=""Fisted hand""/></p>";[];[];FALSE;[];;2;0;1;TRUE;TRUE;1,14E+18;[{'screen_name': 'MIrvanDarwin1', 'user_id': '959232692133875712'}, {'screen_name': 'prabowo', 'user_id': '40580714'}]
AcheThea1;🇲🇨;730130923;1,14E+18;/AcheThea1/status/1144359095891218432;27/06/2019 21:37;1561671444;"Jreng jreng...
Prabowo bakalan dibilang pelacur politik gak yah https://twitter.com/CNNIndonesia/status/1144282967147044864 …";1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Jreng jreng...
Prabowo bakalan dibilang <strong>pelacur</strong> politik gak yah <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/CNNIndonesia/status/1144282967147044864"" dir=""ltr"" href=""https://t.co/VqBPGBi40P"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/CNNIndonesia/status/1144282967147044864""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/CNNIndonesia/s</span><span class=""invisible"">tatus/1144282967147044864</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";['https://twitter.com/CNNIndonesia/status/1144282967147044864'];[];FALSE;[];;0;0;0;FALSE;FALSE;;[]
NU_luarbiasa;KBCB;7,65E+17;1,14E+18;/NU_luarbiasa/status/1144356059181506560;27/06/2019 21:25;1561670720;Oh ini yang biang racun .... dasar pengkhianat negara dan pelacur agama;1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Oh ini yang biang racun .... dasar pengkhianat negara dan <strong>pelacur</strong> agama</p>";[];[];FALSE;[];;0;0;0;FALSE;TRUE;1,14E+18;[{'screen_name': 'GunRomli', 'user_id': '45602536'}]
Dewata81423597;Kembalilah Budaya Negeri-ku pada-ku Kembalilah;1,14E+18;1,14E+18;/Dewata81423597/status/1144353559024029697;27/06/2019 21:15;1561670124;"Baca isi berita dengan nalar dan bijak
Pak Hehamahua mengatakan
""....jika Prabowo mengakui kemenangan Jokowi hanya untuk tukar kursi, Prabowo itu pelacur""

Salahnya dimana ya?";1;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Baca isi berita dengan nalar dan bijak
Pak Hehamahua mengatakan
""....jika Prabowo mengakui kemenangan Jokowi hanya untuk tukar kursi, Prabowo itu <strong>pelacur</strong>""

Salahnya dimana ya?</p>";[];[];FALSE;[];;3;1;2;TRUE;TRUE;1,14E+18;[{'screen_name': 'WahabisLokal', 'user_id': '1117028065320685568'}, {'screen_name': 'TheArieAir', 'user_id': '164604281'}, {'screen_name': 'DivHumas_Polri', 'user_id': '138290629'}]
